candidate_lineage_id,candidate_lookback_bars,birth_idx,birth_timestamp,last_idx,last_timestamp,raw_candidate_flag,maturity_pass_flag,maturity_pass_idx,maturity_pass_timestamp,viability_pass_flag,viability_pass_idx,viability_pass_timestamp,confirmed_flag,duplicate_suppressed_flag,range_confirm_idx,range_confirm_timestamp,failed_dwell,failed_boundary_stability,failed_same_lineage_continuation,failed_candidate_eligibility_before_maturity,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_pressure_imbalance,range_recent_equilibrium_score,range_recent_two_sided_freshness_score,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_strength_viability,viability_fail_due_to_pressure,viability_fail_due_to_equilibrium,viability_fail_due_to_freshness,viability_fail_due_to_score_threshold,viability_fail_multiple_reasons,expansion_veto_seen_flag,low_viability_reject_seen_flag
1686,5,9266,2020-06-26 01:00:00+00:00,9266,2020-06-26 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1687,5,9279,2020-06-30 05:00:00+00:00,9279,2020-06-30 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1692,5,9298,2020-07-03 09:00:00+00:00,9299,2020-07-03 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1693,5,9301,2020-07-06 01:00:00+00:00,9301,2020-07-06 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1695,5,9304,2020-07-06 13:00:00+00:00,9304,2020-07-06 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1699,5,9309,2020-07-07 09:00:00+00:00,9309,2020-07-07 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1701,5,9321,2020-07-09 09:00:00+00:00,9321,2020-07-09 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1703,5,9346,2020-07-15 13:00:00+00:00,9347,2020-07-15 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1704,5,9351,2020-07-16 09:00:00+00:00,9351,2020-07-16 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1705,5,9354,2020-07-16 21:00:00+00:00,9355,2020-07-17 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1709,5,9362,2020-07-20 05:00:00+00:00,9362,2020-07-20 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1710,5,9377,2020-07-22 17:00:00+00:00,9377,2020-07-22 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1711,5,9386,2020-07-24 05:00:00+00:00,9386,2020-07-24 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1712,5,9405,2020-07-29 09:00:00+00:00,9405,2020-07-29 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1715,5,9417,2020-07-31 09:00:00+00:00,9417,2020-07-31 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1716,5,9425,2020-08-03 17:00:00+00:00,9427,2020-08-04 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1719,5,9456,2020-08-10 21:00:00+00:00,9456,2020-08-10 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1720,5,9474,2020-08-13 21:00:00+00:00,9474,2020-08-13 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1721,5,9476,2020-08-14 05:00:00+00:00,9477,2020-08-14 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1724,5,9480,2020-08-16 21:00:00+00:00,9480,2020-08-16 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1726,5,9495,2020-08-19 09:00:00+00:00,9495,2020-08-19 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1727,5,9502,2020-08-20 13:00:00+00:00,9506,2020-08-21 05:00:00+00:00,1,1,9506.0,2020-08-21 05:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.4158507159852193,0.9098609015079733,0.6,1.0,1.0,0,0.45452600746716465,0,0,0,1,0,0,1
1729,5,9519,2020-08-25 09:00:00+00:00,9519,2020-08-25 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1730,5,9524,2020-08-26 05:00:00+00:00,9524,2020-08-26 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1732,5,9542,2020-08-31 05:00:00+00:00,9542,2020-08-31 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1734,5,9549,2020-09-01 09:00:00+00:00,9551,2020-09-01 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1743,5,9574,2020-09-07 13:00:00+00:00,9574,2020-09-07 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1745,5,9576,2020-09-08 01:00:00+00:00,9576,2020-09-08 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1747,5,9585,2020-09-09 13:00:00+00:00,9585,2020-09-09 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1748,5,9589,2020-09-10 05:00:00+00:00,9589,2020-09-10 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1749,5,9591,2020-09-10 13:00:00+00:00,9593,2020-09-10 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1751,5,9597,2020-09-11 13:00:00+00:00,9601,2020-09-14 05:00:00+00:00,1,1,9601.0,2020-09-14 05:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.38292371840772915,0.7955313068329495,0.6,2.0,1.0,1,0.45463579508870766,0,0,0,1,0,0,1
1755,5,9607,2020-09-15 05:00:00+00:00,9607,2020-09-15 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1759,5,9619,2020-09-17 05:00:00+00:00,9619,2020-09-17 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1760,5,9639,2020-09-22 13:00:00+00:00,9641,2020-09-22 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1762,5,9650,2020-09-24 09:00:00+00:00,9650,2020-09-24 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1766,5,9657,2020-09-25 13:00:00+00:00,9658,2020-09-25 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1767,5,9660,2020-09-28 01:00:00+00:00,9660,2020-09-28 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1770,5,9671,2020-09-29 21:00:00+00:00,9671,2020-09-29 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1772,5,9674,2020-09-30 09:00:00+00:00,9676,2020-09-30 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1774,5,9679,2020-10-01 05:00:00+00:00,9679,2020-10-01 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1780,5,9721,2020-10-12 05:00:00+00:00,9721,2020-10-12 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1784,5,9740,2020-10-15 09:00:00+00:00,9740,2020-10-15 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1785,5,9742,2020-10-15 17:00:00+00:00,9743,2020-10-15 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1787,5,9746,2020-10-16 09:00:00+00:00,9746,2020-10-16 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1790,5,9748,2020-10-16 17:00:00+00:00,9749,2020-10-18 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1792,5,9787,2020-10-27 05:00:00+00:00,9791,2020-10-27 21:00:00+00:00,1,1,9791.0,2020-10-27 21:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.630108209707217,0.5301658005444159,0.4,2.0,0.0,1,0.5256856580848129,1,0,0,1,0,0,1
1796,5,9816,2020-11-03 02:00:00+00:00,9816,2020-11-03 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1798,5,9826,2020-11-04 18:00:00+00:00,9826,2020-11-04 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1799,5,9837,2020-11-06 14:00:00+00:00,9838,2020-11-06 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1802,5,9853,2020-11-11 06:00:00+00:00,9853,2020-11-11 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1803,5,9855,2020-11-11 14:00:00+00:00,9857,2020-11-11 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1808,5,9865,2020-11-13 06:00:00+00:00,9865,2020-11-13 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1809,5,9867,2020-11-13 14:00:00+00:00,9868,2020-11-13 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1811,5,9871,2020-11-16 06:00:00+00:00,9871,2020-11-16 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1812,5,9878,2020-11-17 10:00:00+00:00,9879,2020-11-17 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1813,5,9881,2020-11-17 22:00:00+00:00,9882,2020-11-18 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1815,5,9896,2020-11-20 10:00:00+00:00,9896,2020-11-20 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1816,5,9914,2020-11-25 10:00:00+00:00,9917,2020-11-25 22:00:00+00:00,1,1,9917.0,2020-11-25 22:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.4524647479880965,0.7949315810546516,0.6,1.0,1.0,0,0.5115997948932474,0,0,0,1,0,0,1
1820,5,9931,2020-11-30 10:00:00+00:00,9931,2020-11-30 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1821,5,9933,2020-11-30 18:00:00+00:00,9933,2020-11-30 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1823,5,9949,2020-12-03 10:00:00+00:00,9949,2020-12-03 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1826,5,9969,2020-12-08 18:00:00+00:00,9970,2020-12-08 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1828,5,10003,2020-12-16 10:00:00+00:00,10004,2020-12-16 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1830,5,10015,2020-12-18 10:00:00+00:00,10017,2020-12-18 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1832,5,10033,2020-12-23 10:00:00+00:00,10033,2020-12-23 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1836,5,10039,2020-12-24 10:00:00+00:00,10040,2020-12-24 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1837,5,10043,2020-12-28 02:00:00+00:00,10043,2020-12-28 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1841,5,10051,2020-12-29 10:00:00+00:00,10051,2020-12-29 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1843,5,10057,2020-12-30 10:00:00+00:00,10057,2020-12-30 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1845,5,10063,2020-12-31 10:00:00+00:00,10065,2020-12-31 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1847,5,10073,2021-01-05 02:00:00+00:00,10073,2021-01-05 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1848,5,10101,2021-01-11 18:00:00+00:00,10102,2021-01-11 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1851,5,10112,2021-01-13 14:00:00+00:00,10112,2021-01-13 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1854,5,10120,2021-01-14 22:00:00+00:00,10120,2021-01-14 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1855,5,10122,2021-01-15 06:00:00+00:00,10122,2021-01-15 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1857,5,10125,2021-01-15 18:00:00+00:00,10125,2021-01-15 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1859,5,10132,2021-01-19 02:00:00+00:00,10137,2021-01-19 22:00:00+00:00,1,1,10137.0,2021-01-19 22:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.5125669867847271,0.6156729367668452,0.6,1.0,1.0,0,0.4150987656684143,0,0,0,1,0,0,1
1862,5,10147,2021-01-21 14:00:00+00:00,10151,2021-01-22 06:00:00+00:00,1,0,,,0,,,0,0,,,0,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1864,5,10154,2021-01-22 18:00:00+00:00,10154,2021-01-22 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1865,5,10156,2021-01-25 02:00:00+00:00,10156,2021-01-25 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1867,5,10159,2021-01-25 14:00:00+00:00,10161,2021-01-25 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1870,5,10164,2021-01-26 10:00:00+00:00,10166,2021-01-26 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1876,5,10183,2021-01-29 14:00:00+00:00,10185,2021-01-31 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1879,5,10191,2021-02-01 22:00:00+00:00,10192,2021-02-02 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1882,5,10227,2021-02-09 22:00:00+00:00,10229,2021-02-10 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1883,5,10238,2021-02-11 18:00:00+00:00,10238,2021-02-11 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1885,5,10248,2021-02-15 10:00:00+00:00,10248,2021-02-15 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1886,5,10262,2021-02-17 18:00:00+00:00,10263,2021-02-17 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1889,5,10275,2021-02-21 22:00:00+00:00,10275,2021-02-21 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1890,5,10282,2021-02-23 02:00:00+00:00,10282,2021-02-23 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1891,5,10284,2021-02-23 10:00:00+00:00,10284,2021-02-23 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1894,5,10326,2021-03-04 10:00:00+00:00,10326,2021-03-04 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1895,5,10330,2021-03-05 02:00:00+00:00,10330,2021-03-05 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1898,5,10334,2021-03-05 18:00:00+00:00,10334,2021-03-05 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1901,5,10337,2021-03-08 06:00:00+00:00,10337,2021-03-08 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1902,5,10349,2021-03-10 06:00:00+00:00,10349,2021-03-10 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1903,5,10351,2021-03-10 14:00:00+00:00,10351,2021-03-10 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1904,5,10362,2021-03-12 10:00:00+00:00,10362,2021-03-12 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1905,5,10368,2021-03-15 09:00:00+00:00,10371,2021-03-15 21:00:00+00:00,1,1,10371.0,2021-03-15 21:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.6235576304528515,0.6035890823124752,0.6,2.0,1.0,1,0.3305364850872994,1,0,0,1,0,0,1
1907,5,10380,2021-03-17 09:00:00+00:00,10380,2021-03-17 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1908,5,10392,2021-03-19 09:00:00+00:00,10396,2021-03-22 01:00:00+00:00,1,0,,,0,,,0,0,,,0,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1911,5,10402,2021-03-23 01:00:00+00:00,10402,2021-03-23 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1917,5,10409,2021-03-24 05:00:00+00:00,10409,2021-03-24 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1919,5,10414,2021-03-25 01:00:00+00:00,10414,2021-03-25 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1921,5,10422,2021-03-26 09:00:00+00:00,10422,2021-03-26 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1922,5,10431,2021-03-29 21:00:00+00:00,10431,2021-03-29 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1923,5,10439,2021-03-31 05:00:00+00:00,10439,2021-03-31 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1924,5,10448,2021-04-01 17:00:00+00:00,10449,2021-04-01 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1925,5,10452,2021-04-02 09:00:00+00:00,10455,2021-04-04 21:00:00+00:00,1,0,,,0,,,0,0,,,0,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1928,5,10458,2021-04-05 09:00:00+00:00,10458,2021-04-05 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1932,5,10463,2021-04-06 05:00:00+00:00,10463,2021-04-06 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1935,5,10469,2021-04-07 05:00:00+00:00,10469,2021-04-07 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1943,5,10501,2021-04-14 13:00:00+00:00,10502,2021-04-14 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1945,5,10514,2021-04-16 17:00:00+00:00,10514,2021-04-16 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1947,5,10518,2021-04-19 09:00:00+00:00,10518,2021-04-19 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1949,5,10523,2021-04-20 05:00:00+00:00,10524,2021-04-20 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1951,5,10530,2021-05-21 05:00:00+00:00,10530,2021-05-21 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1952,5,10532,2021-05-21 13:00:00+00:00,10534,2021-05-23 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1954,5,10537,2021-05-24 09:00:00+00:00,10542,2021-05-25 05:00:00+00:00,1,1,10540.0,2021-05-24 21:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.35766254588278784,0.9379844961240131,0.8,2.0,1.0,1,0.5292092799242198,0,0,0,1,0,0,1
1958,5,10555,2021-05-27 09:00:00+00:00,10555,2021-05-27 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1960,5,10559,2021-05-28 01:00:00+00:00,10560,2021-05-28 05:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1961,5,10570,2021-05-31 21:00:00+00:00,10570,2021-05-31 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1962,5,10581,2021-06-02 17:00:00+00:00,10581,2021-06-02 17:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1964,5,10597,2021-06-07 09:00:00+00:00,10597,2021-06-07 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1966,5,10603,2021-06-08 09:00:00+00:00,10603,2021-06-08 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1970,5,10609,2021-06-09 09:00:00+00:00,10609,2021-06-09 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1972,5,10635,2021-06-15 17:00:00+00:00,10637,2021-06-16 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1974,5,10639,2021-06-16 09:00:00+00:00,10640,2021-06-16 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1976,5,10664,2021-06-22 13:00:00+00:00,10666,2021-06-22 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1979,5,10676,2021-06-24 13:00:00+00:00,10679,2021-06-25 01:00:00+00:00,1,1,10679.0,2021-06-25 01:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.7600031656757489,0.1934452438049511,0.4,0.0,3.0,-1,0.49403608048812897,1,1,0,1,1,0,1
1981,5,10682,2021-06-25 13:00:00+00:00,10684,2021-06-27 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1984,5,10701,2021-06-30 17:00:00+00:00,10702,2021-06-30 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1986,5,10705,2021-07-01 09:00:00+00:00,10705,2021-07-01 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1987,5,10712,2021-07-02 13:00:00+00:00,10714,2021-07-04 21:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1989,5,10718,2021-07-05 13:00:00+00:00,10718,2021-07-05 13:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1992,5,10732,2021-07-07 21:00:00+00:00,10733,2021-07-08 01:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
1997,5,10741,2021-07-09 09:00:00+00:00,10741,2021-07-09 09:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
